Time,Temperature (C),Humidity (%),Pressure (hPa),Gas (Ohm),PM10,PM2.5,PM100
1740783547.0425768,22.7579296875,44.04311275000334,1001.1364595353411,162306,14,22,24
1740783548.055428,22.7532421875,44.06066248542378,1001.1407372826787,161992,14,22,24
1740783549.068465,22.7489453125,44.07825838872303,1001.1439419953917,161992,14,23,26
1740783550.0815642,22.744453125,44.113923129930185,1001.1468233204837,162938,14,23,26
1740783551.0974512,22.7391796875,44.11332143153367,1001.1415339574223,163096,14,23,26
1740783552.1102512,22.734296875,44.13085536975571,1001.1420491676699,162938,15,24,27
1740783553.1231663,22.73,44.136395712588595,1001.1400953703139,162306,15,24,27
1740783554.1362455,22.7253125,44.14189160106535,1001.1460916644953,162464,15,24,27
1740783555.149329,22.721796875,44.177679900792164,1001.1471501097787,162306,15,25,28
1740783556.1609857,22.71984375,44.189521704239034,1001.1439173899977,163894,15,25,28
1740783557.17208,22.7173046875,44.21939746039679,1001.1414341740029,164538,15,25,28
1740783558.1831846,22.7157421875,44.24335532987254,1001.1422866213661,163415,15,26,29
1740783559.19428,22.7145703125,44.27339668838959,1001.1437856012158,164216,15,26,29
1740783560.2053423,22.7145703125,44.315651249073234,1001.145504909506,163574,15,26,29
1740783561.217701,22.7157421875,44.33389779392418,1001.1457252440797,162779,15,25,28
1740783562.2303226,22.71671875,44.346085659260126,1001.1507802424964,163255,15,25,28
1740783563.243274,22.71671875,44.37024029988606,1001.1542188714864,164216,15,25,28
1740783564.256304,22.7180859375,44.352280625253144,1001.1513238510062,164216,14,24,27
1740783565.2680707,22.721796875,44.364783220242764,1001.1505887652344,164700,14,24,27
1740783566.2791631,22.724921875,44.35306380833839,1001.1488837953533,164377,14,24,27
1740783567.2902625,22.7290234375,44.37165050482031,1001.1505144624172,163415,15,25,29
1740783568.3013961,22.7352734375,44.39048580412772,1001.1453848609541,164862,15,25,29
1740783569.312524,22.739765625,44.397041018929364,1001.1459424996985,164538,15,25,29
1740783570.3249898,22.74640625,44.40384300215931,1001.148336566129,163894,15,24,28
1740783571.3383553,22.7532421875,44.40462709419295,1001.1579313941943,165187,15,24,28
1740783572.3515923,22.7610546875,44.399482658231754,1001.1622648120583,165514,15,24,28
1740783573.3644497,22.770625,44.370380051833834,1001.1591906651801,165187,15,24,28
1740783574.3774226,22.783515625,44.3537399705628,1001.1547333682308,164538,15,24,28
1740783575.3904576,22.7934765625,44.33072689561357,1001.1471459933571,164377,15,24,28
1740783576.4029837,22.8036328125,44.3198143639874,1001.1433202763047,165025,14,24,28
1740783577.4158282,22.8149609375,44.302998977729594,1001.14315297378,165678,14,24,28
1740783578.4286761,22.8298046875,44.298662016033646,1001.1470836724984,164216,14,24,28
1740783579.4418585,22.846796875,44.294571318984026,1001.1528494287867,164862,14,23,28
1740783580.4550316,22.8645703125,44.30868363699207,1001.1547479831395,163894,14,23,28
1740783581.468002,22.886640625,44.29913726622387,1001.1465583525479,163574,14,23,28
1740783582.4813204,22.9118359375,44.28994945891651,1001.1383777314494,164377,13,22,26
1740783583.4947195,22.9391796875,44.299122494042564,1001.1423482498726,164377,13,22,26
1740783584.507818,22.9684765625,44.308521383262025,1001.1357877599271,164538,13,22,26
1740783585.5208864,23.0059765625,44.31886373905472,1001.1393556790521,164700,14,21,25
1740783586.5340831,23.0477734375,44.486825040017614,1001.1414261854551,164377,14,21,25
1740783587.5470932,23.090546875,44.57642437021705,1001.151986118392,164216,14,21,25
1740783588.5601904,23.13390625,44.43628898273657,1001.1549066087854,164700,13,19,24
